"","time","direction","accel","label","recording_num"
"3034",1514826595223,"z",6.6488,"Episkey","gesture 6"
"3035",1514826595242,"z",11.2065,"Episkey","gesture 6"
"3036",1514826595257,"z",12.616,"Episkey","gesture 6"
"3037",1514826595274,"z",18.48,"Episkey","gesture 6"
"3038",1514826595290,"z",24.6043,"Episkey","gesture 6"
"3039",1514826595307,"z",25.9585,"Episkey","gesture 6"
"3040",1514826595323,"z",23.4202,"Episkey","gesture 6"
"3041",1514826595340,"z",19.6607,"Episkey","gesture 6"
"3042",1514826595357,"z",18.888,"Episkey","gesture 6"
"3043",1514826595373,"z",17.4963,"Episkey","gesture 6"
"3044",1514826595390,"z",17.0945,"Episkey","gesture 6"
"3045",1514826595407,"z",14.9327,"Episkey","gesture 6"
"3046",1514826595423,"z",10.1202,"Episkey","gesture 6"
"3047",1514826595442,"z",5.4728,"Episkey","gesture 6"
"3048",1514826595460,"z",-16.8258,"Episkey","gesture 6"
"3049",1514826595473,"z",-43.4521,"Episkey","gesture 6"
"3050",1514826595492,"z",-48.6208,"Episkey","gesture 6"
"3051",1514826595508,"z",-38.4413,"Episkey","gesture 6"
"3052",1514826595523,"z",-27.5559,"Episkey","gesture 6"
"3053",1514826595540,"z",-23.2114,"Episkey","gesture 6"
"3054",1514826595559,"z",-15.562,"Episkey","gesture 6"
"3055",1514826595573,"z",-10.7176,"Episkey","gesture 6"
"3056",1514826595593,"z",-2.0774,"Episkey","gesture 6"
"3057",1514826595608,"z",2.233,"Episkey","gesture 6"
"3058",1514826595623,"z",7.5655,"Episkey","gesture 6"
"3059",1514826595640,"z",9.3272,"Episkey","gesture 6"
"3060",1514826595657,"z",14.1985,"Episkey","gesture 6"
"3061",1514826595673,"z",18.289,"Episkey","gesture 6"
"3062",1514826595690,"z",18.0408,"Episkey","gesture 6"
"3063",1514826595707,"z",14.8329,"Episkey","gesture 6"
"3064",1514826595724,"z",15.3543,"Episkey","gesture 6"
"3065",1514826595740,"z",14.8924,"Episkey","gesture 6"
"3066",1514826595757,"z",13.3634,"Episkey","gesture 6"
"3067",1514826595773,"z",12.0361,"Episkey","gesture 6"
"3068",1514826595790,"z",13.2261,"Episkey","gesture 6"
"3069",1514826595807,"z",15.0825,"Episkey","gesture 6"
"3070",1514826595823,"z",12.268,"Episkey","gesture 6"
"3071",1514826595840,"z",7.4314,"Episkey","gesture 6"
"3072",1514826595858,"z",-3.6112,"Episkey","gesture 6"
"3073",1514826595873,"z",-10.6521,"Episkey","gesture 6"
"3074",1514826595890,"z",-9.0403,"Episkey","gesture 6"
"3075",1514826595907,"z",-9.4365,"Episkey","gesture 6"
"3076",1514826595924,"z",-23.8558,"Episkey","gesture 6"
"3077",1514826595940,"z",-27.3619,"Episkey","gesture 6"
"3078",1514826595960,"z",-21.1996,"Episkey","gesture 6"
"3079",1514826595973,"z",-16.6556,"Episkey","gesture 6"
"3080",1514826595990,"z",-15.0509,"Episkey","gesture 6"
"3081",1514826596007,"z",-7.7577,"Episkey","gesture 6"
"3082",1514826596023,"z",-7.0025,"Episkey","gesture 6"
"3083",1514826596040,"z",-6.9109,"Episkey","gesture 6"
"3084",1514826596057,"z",-2.1366,"Episkey","gesture 6"
"3085",1514826596073,"z",3.1354,"Episkey","gesture 6"
"3086",1514826596091,"z",6.7252,"Episkey","gesture 6"
"3087",1514826596107,"z",7.1371,"Episkey","gesture 6"
"3088",1514826596123,"z",6.0148,"Episkey","gesture 6"
"3089",1514826596140,"z",5.1895,"Episkey","gesture 6"
"3090",1514826596157,"z",3.8568,"Episkey","gesture 6"
"3091",1514826596173,"z",2.2807,"Episkey","gesture 6"
"3092",1514826596190,"z",2.1103,"Episkey","gesture 6"
"3093",1514826596206,"z",3.5247,"Episkey","gesture 6"
"3094",1514826596223,"z",2.6293,"Episkey","gesture 6"
"3095",1514826596240,"z",-1.4362,"Episkey","gesture 6"
"3096",1514826596257,"z",-6.4546,"Episkey","gesture 6"
"3097",1514826596272,"z",-2.2718,"Episkey","gesture 6"
"3098",1514826596290,"z",-0.588,"Episkey","gesture 6"
"3099",1514826596307,"z",1.5246,"Episkey","gesture 6"
"3100",1514826596323,"z",1.8235,"Episkey","gesture 6"
"3101",1514826596340,"z",1.4503,"Episkey","gesture 6"
"3102",1514826596357,"z",0.5176,"Episkey","gesture 6"
"3103",1514826596373,"z",-1.3624,"Episkey","gesture 6"
"3104",1514826596390,"z",-1.8363,"Episkey","gesture 6"
"3105",1514826596407,"z",-1.2947,"Episkey","gesture 6"
"3106",1514826596424,"z",0.7708,"Episkey","gesture 6"
"3107",1514826596440,"z",1.328,"Episkey","gesture 6"
"3108",1514826596458,"z",1.0364,"Episkey","gesture 6"
"3109",1514826596473,"z",-0.312,"Episkey","gesture 6"
"3110",1514826596490,"z",-1.0745,"Episkey","gesture 6"
"3111",1514826596507,"z",-2.2254,"Episkey","gesture 6"
"3112",1514826596523,"z",-0.8033,"Episkey","gesture 6"
"3113",1514826596540,"z",-0.3331,"Episkey","gesture 6"
"3114",1514826596557,"z",-0.2228,"Episkey","gesture 6"
"3115",1514826596573,"z",-0.2613,"Episkey","gesture 6"
"3116",1514826596591,"z",-0.1398,"Episkey","gesture 6"
"3117",1514826596607,"z",-0.4669,"Episkey","gesture 6"
"3118",1514826596623,"z",-1.2036,"Episkey","gesture 6"
"3119",1514826596640,"z",-1.1236,"Episkey","gesture 6"
"3120",1514826596657,"z",-0.4535,"Episkey","gesture 6"
"3121",1514826596673,"z",-0.1093,"Episkey","gesture 6"
"3122",1514826596690,"z",-0.1655,"Episkey","gesture 6"
"3123",1514826596707,"z",-0.0386,"Episkey","gesture 6"
"3124",1514826596723,"z",1.3869,"Episkey","gesture 6"
"3125",1514826596740,"z",1.3736,"Episkey","gesture 6"
"3126",1514826596770,"z",0.9528,"Episkey","gesture 6"
"3127",1514826596772,"z",1.1778,"Episkey","gesture 6"
"3128",1514826596790,"z",0.8797,"Episkey","gesture 6"
"3129",1514826596807,"z",0.1051,"Episkey","gesture 6"
"3130",1514826596828,"z",0.3164,"Episkey","gesture 6"
"3131",1514826596840,"z",0.648,"Episkey","gesture 6"
"3132",1514826596857,"z",0.1436,"Episkey","gesture 6"
"3133",1514826596873,"z",-0.8241,"Episkey","gesture 6"
"3134",1514826596890,"z",-1.1836,"Episkey","gesture 6"
"3135",1514826596907,"z",-1.0769,"Episkey","gesture 6"
"3136",1514826596923,"z",-0.1277,"Episkey","gesture 6"
"3137",1514826596940,"z",0.485,"Episkey","gesture 6"
"3138",1514826596957,"z",0.3933,"Episkey","gesture 6"
"3139",1514826596975,"z",-0.0845,"Episkey","gesture 6"
"3140",1514826596990,"z",-0.4602,"Episkey","gesture 6"
"3141",1514826597007,"z",-0.8484,"Episkey","gesture 6"
"3142",1514826597023,"z",-0.5131,"Episkey","gesture 6"
"3143",1514826597045,"z",0.1333,"Episkey","gesture 6"
"3144",1514826597056,"z",0.0726,"Episkey","gesture 6"
"3145",1514826597073,"z",-0.1378,"Episkey","gesture 6"
"3146",1514826597090,"z",-0.063,"Episkey","gesture 6"
"3147",1514826597106,"z",-0.1899,"Episkey","gesture 6"
"3148",1514826597123,"z",-0.7046,"Episkey","gesture 6"
"3149",1514826597140,"z",-0.6856,"Episkey","gesture 6"
"3150",1514826597157,"z",-0.3226,"Episkey","gesture 6"
"3151",1514826597172,"z",-0.3292,"Episkey","gesture 6"
"3152",1514826597189,"z",-0.2992,"Episkey","gesture 6"
"3153",1514826597206,"z",-0.205,"Episkey","gesture 6"
"3154",1514826597223,"z",-0.408,"Episkey","gesture 6"
"3155",1514826597240,"z",-0.322,"Episkey","gesture 6"
"3156",1514826597256,"z",-0.1315,"Episkey","gesture 6"
"3157",1514826597273,"z",0.0201,"Episkey","gesture 6"
"3158",1514826597290,"z",0.193,"Episkey","gesture 6"
"3159",1514826597307,"z",0.4599,"Episkey","gesture 6"
"3160",1514826597323,"z",0.1991,"Episkey","gesture 6"
"3161",1514826597340,"z",-0.0541,"Episkey","gesture 6"
"3162",1514826597356,"z",-0.6207,"Episkey","gesture 6"
"3163",1514826597373,"z",-0.6073,"Episkey","gesture 6"
"3164",1514826597390,"z",-0.444,"Episkey","gesture 6"
"3165",1514826597407,"z",-0.0294,"Episkey","gesture 6"
"3166",1514826597423,"z",0.3041,"Episkey","gesture 6"
"3167",1514826597440,"z",0.2181,"Episkey","gesture 6"
"3168",1514826597460,"z",-0.219,"Episkey","gesture 6"
"3169",1514826597474,"z",-0.1556,"Episkey","gesture 6"
"3170",1514826597490,"z",-0.1472,"Episkey","gesture 6"
"3171",1514826597507,"z",0.136,"Episkey","gesture 6"
"3172",1514826597523,"z",0.1619,"Episkey","gesture 6"
"3173",1514826597540,"z",-0.0366,"Episkey","gesture 6"
"3174",1514826597557,"z",-0.3731,"Episkey","gesture 6"
"3175",1514826597573,"z",-0.3277,"Episkey","gesture 6"
"3176",1514826597590,"z",-0.2224,"Episkey","gesture 6"
"3177",1514826597607,"z",0.0474,"Episkey","gesture 6"
"3178",1514826597623,"z",-0.0275,"Episkey","gesture 6"
"3179",1514826597640,"z",-0.1388,"Episkey","gesture 6"
"3180",1514826597657,"z",-0.1344,"Episkey","gesture 6"
"3181",1514826597673,"z",-0.1126,"Episkey","gesture 6"
"3182",1514826597690,"z",-0.0431,"Episkey","gesture 6"
"3183",1514826597707,"z",-0.0987,"Episkey","gesture 6"
"3184",1514826597723,"z",0.0103,"Episkey","gesture 6"
"3185",1514826597740,"z",-0.2849,"Episkey","gesture 6"
"3186",1514826597757,"z",-0.1275,"Episkey","gesture 6"
"3187",1514826597778,"z",1.3873,"Episkey","gesture 6"
"3188",1514826597790,"z",0.3269,"Episkey","gesture 6"
"3189",1514826597807,"z",-1.3113,"Episkey","gesture 6"
"3190",1514826597824,"z",0.1241,"Episkey","gesture 6"
"3191",1514826597840,"z",0.5008,"Episkey","gesture 6"
"3192",1514826597857,"z",0.0243,"Episkey","gesture 6"
"3193",1514826597873,"z",-0.4421,"Episkey","gesture 6"
"3194",1514826597890,"z",-0.4435,"Episkey","gesture 6"
"3195",1514826597907,"z",-0.1613,"Episkey","gesture 6"
"3196",1514826597923,"z",0.109,"Episkey","gesture 6"
"3197",1514826597940,"z",0.1828,"Episkey","gesture 6"
"3198",1514826597956,"z",-0.0181,"Episkey","gesture 6"
"3199",1514826597973,"z",-0.1552,"Episkey","gesture 6"
"3200",1514826597990,"z",-0.1367,"Episkey","gesture 6"
"3201",1514826598007,"z",-0.1494,"Episkey","gesture 6"
"3202",1514826598023,"z",-0.0928,"Episkey","gesture 6"
"3203",1514826598040,"z",-0.094,"Episkey","gesture 6"
"3204",1514826598056,"z",-0.0182,"Episkey","gesture 6"
"3205",1514826598073,"z",-0.0897,"Episkey","gesture 6"
"3206",1514826598089,"z",-0.0977,"Episkey","gesture 6"
"3207",1514826598107,"z",-0.3684,"Episkey","gesture 6"
"3208",1514826598122,"z",-0.2391,"Episkey","gesture 6"
"3209",1514826598140,"z",-0.0676,"Episkey","gesture 6"
"3210",1514826598156,"z",0.0018,"Episkey","gesture 6"
"3211",1514826598175,"z",1.5154,"Episkey","gesture 6"
"3212",1514826598190,"z",0.1884,"Episkey","gesture 6"
"3213",1514826598207,"z",-1.8494,"Episkey","gesture 6"
"3214",1514826598223,"z",-0.7939,"Episkey","gesture 6"
"3215",1514826598240,"z",0.2685,"Episkey","gesture 6"
"3216",1514826598257,"z",0.9897,"Episkey","gesture 6"
"3217",1514826598273,"z",0.1798,"Episkey","gesture 6"
"3218",1514826598290,"z",-0.1278,"Episkey","gesture 6"
"3219",1514826598308,"z",-0.4886,"Episkey","gesture 6"
"3220",1514826598323,"z",-0.2188,"Episkey","gesture 6"
"3221",1514826598340,"z",-0.0296,"Episkey","gesture 6"
"3222",1514826598356,"z",0.0515,"Episkey","gesture 6"
"3223",1514826598373,"z",-0.2223,"Episkey","gesture 6"
"3224",1514826598390,"z",-0.3259,"Episkey","gesture 6"
"3225",1514826598406,"z",-0.3716,"Episkey","gesture 6"
"3226",1514826598423,"z",-0.1697,"Episkey","gesture 6"
"3227",1514826598440,"z",-0.0478,"Episkey","gesture 6"
"3228",1514826598456,"z",0.1023,"Episkey","gesture 6"
"3229",1514826598473,"z",0.0248,"Episkey","gesture 6"
"3230",1514826598490,"z",-0.0593,"Episkey","gesture 6"
"3231",1514826598507,"z",-0.098,"Episkey","gesture 6"
"3232",1514826598523,"z",-0.0695,"Episkey","gesture 6"
"3233",1514826598541,"z",0.041,"Episkey","gesture 6"
"3234",1514826598557,"z",-0.0708,"Episkey","gesture 6"
"3235",1514826598577,"z",-0.2139,"Episkey","gesture 6"
"3236",1514826598589,"z",-0.2153,"Episkey","gesture 6"
"3237",1514826598607,"z",-0.1062,"Episkey","gesture 6"
"3238",1514826598624,"z",0.1248,"Episkey","gesture 6"
"3239",1514826598640,"z",0.0662,"Episkey","gesture 6"
"3240",1514826598657,"z",-0.3942,"Episkey","gesture 6"
"3241",1514826598674,"z",-0.5598,"Episkey","gesture 6"
"3242",1514826598690,"z",-0.653,"Episkey","gesture 6"
"3243",1514826598707,"z",-0.5459,"Episkey","gesture 6"
"3244",1514826598723,"z",-0.4097,"Episkey","gesture 6"
"3245",1514826598746,"z",2.471,"Episkey","gesture 6"
"3246",1514826598757,"z",0.6718,"Episkey","gesture 6"
"3247",1514826598773,"z",-0.3694,"Episkey","gesture 6"
"3248",1514826598790,"z",0.2517,"Episkey","gesture 6"
"3249",1514826598807,"z",0.7312,"Episkey","gesture 6"
"3250",1514826598824,"z",0.1809,"Episkey","gesture 6"
"3251",1514826598842,"z",-0.064,"Episkey","gesture 6"
"3252",1514826598856,"z",-0.4751,"Episkey","gesture 6"
"3253",1514826598873,"z",-0.3862,"Episkey","gesture 6"
"3254",1514826598890,"z",-0.144,"Episkey","gesture 6"
"3255",1514826598906,"z",0.1706,"Episkey","gesture 6"
"3256",1514826598923,"z",0.2882,"Episkey","gesture 6"
"3257",1514826598940,"z",0.1679,"Episkey","gesture 6"
"3258",1514826598956,"z",-0.0831,"Episkey","gesture 6"
"3259",1514826598973,"z",-0.1379,"Episkey","gesture 6"
"3260",1514826598990,"z",-0.1416,"Episkey","gesture 6"
"3261",1514826599006,"z",-0.1913,"Episkey","gesture 6"
"3262",1514826599023,"z",-0.2725,"Episkey","gesture 6"
"3263",1514826599039,"z",-0.2718,"Episkey","gesture 6"
"3264",1514826599056,"z",-0.1248,"Episkey","gesture 6"
"3265",1514826599073,"z",-0.0508,"Episkey","gesture 6"
"3266",1514826599089,"z",-0.0369,"Episkey","gesture 6"
"3267",1514826599106,"z",-0.2552,"Episkey","gesture 6"
"3268",1514826599123,"z",-0.3178,"Episkey","gesture 6"
"3269",1514826599141,"z",-0.1768,"Episkey","gesture 6"
"3270",1514826599159,"z",0.0235,"Episkey","gesture 6"
"3271",1514826602874,"x",-0.209,"Episkey","gesture 7"
"3272",1514826602874,"x",-0.2081,"Episkey","gesture 7"
"3273",1514826602888,"x",-0.2081,"Episkey","gesture 7"
"3274",1514826602905,"x",-0.2081,"Episkey","gesture 7"
"3275",1514826602922,"x",-0.2081,"Episkey","gesture 7"
"3276",1514826602939,"x",-0.2081,"Episkey","gesture 7"
"3277",1514826602956,"x",-0.2081,"Episkey","gesture 7"
"3278",1514826603022,"x",-0.1645,"Episkey","gesture 7"
"3279",1514826603039,"x",-0.4028,"Episkey","gesture 7"
"3280",1514826603055,"x",-0.7878,"Episkey","gesture 7"
"3281",1514826603072,"x",-0.0401,"Episkey","gesture 7"
"3282",1514826603089,"x",0.1736,"Episkey","gesture 7"
"3283",1514826603105,"x",0.8394,"Episkey","gesture 7"
"3284",1514826603122,"x",-0.3022,"Episkey","gesture 7"
"3285",1514826603139,"x",0.9445,"Episkey","gesture 7"
"3286",1514826603155,"x",0.4242,"Episkey","gesture 7"
"3287",1514826603172,"x",-1.5914,"Episkey","gesture 7"
"3288",1514826603189,"x",-2.1611,"Episkey","gesture 7"
"3289",1514826603205,"x",-8.1371,"Episkey","gesture 7"
"3290",1514826603222,"x",-10.2943,"Episkey","gesture 7"
"3291",1514826603239,"x",-11.8607,"Episkey","gesture 7"
"3292",1514826603255,"x",-9.2017,"Episkey","gesture 7"
"3293",1514826603272,"x",-9.1305,"Episkey","gesture 7"
"3294",1514826603289,"x",-10.513,"Episkey","gesture 7"
"3295",1514826603305,"x",-8.8241,"Episkey","gesture 7"
"3296",1514826603322,"x",-7.8635,"Episkey","gesture 7"
"3297",1514826603339,"x",-7.2936,"Episkey","gesture 7"
"3298",1514826603355,"x",-4.8619,"Episkey","gesture 7"
"3299",1514826603372,"x",-1.4898,"Episkey","gesture 7"
"3300",1514826603389,"x",0.2342,"Episkey","gesture 7"
"3301",1514826603405,"x",2.6937,"Episkey","gesture 7"
"3302",1514826603423,"x",3.6646,"Episkey","gesture 7"
"3303",1514826603439,"x",4.2003,"Episkey","gesture 7"
"3304",1514826603457,"x",6.656,"Episkey","gesture 7"
"3305",1514826603472,"x",10.0768,"Episkey","gesture 7"
"3306",1514826603489,"x",12.8866,"Episkey","gesture 7"
"3307",1514826603505,"x",20.2212,"Episkey","gesture 7"
"3308",1514826603524,"x",26.953,"Episkey","gesture 7"
"3309",1514826603539,"x",24.7114,"Episkey","gesture 7"
"3310",1514826603557,"x",3.9631,"Episkey","gesture 7"
"3311",1514826603573,"x",-27.9781,"Episkey","gesture 7"
"3312",1514826603593,"x",-45.5746,"Episkey","gesture 7"
"3313",1514826603607,"x",-45.0406,"Episkey","gesture 7"
"3314",1514826603622,"x",-42.9361,"Episkey","gesture 7"
"3315",1514826603654,"x",-42.587,"Episkey","gesture 7"
"3316",1514826603661,"x",-41.3609,"Episkey","gesture 7"
"3317",1514826603677,"x",-39.9994,"Episkey","gesture 7"
"3318",1514826603689,"x",-36.7575,"Episkey","gesture 7"
"3319",1514826603706,"x",-26.22,"Episkey","gesture 7"
"3320",1514826603722,"x",-14.1243,"Episkey","gesture 7"
"3321",1514826603738,"x",-7.8373,"Episkey","gesture 7"
"3322",1514826603756,"x",1.4274,"Episkey","gesture 7"
"3323",1514826603772,"x",4.9102,"Episkey","gesture 7"
"3324",1514826603788,"x",6.6311,"Episkey","gesture 7"
"3325",1514826603806,"x",10.532,"Episkey","gesture 7"
"3326",1514826603822,"x",11.41,"Episkey","gesture 7"
"3327",1514826603839,"x",10.7649,"Episkey","gesture 7"
"3328",1514826603856,"x",9.2842,"Episkey","gesture 7"
"3329",1514826603872,"x",9.9083,"Episkey","gesture 7"
"3330",1514826603889,"x",10.8852,"Episkey","gesture 7"
"3331",1514826603906,"x",16.4954,"Episkey","gesture 7"
"3332",1514826603922,"x",18.3193,"Episkey","gesture 7"
"3333",1514826603939,"x",13.5345,"Episkey","gesture 7"
"3334",1514826603957,"x",-1.6105,"Episkey","gesture 7"
"3335",1514826603972,"x",-23.5743,"Episkey","gesture 7"
"3336",1514826603989,"x",-32.3912,"Episkey","gesture 7"
"3337",1514826604005,"x",-34.2834,"Episkey","gesture 7"
"3338",1514826604022,"x",-27.1639,"Episkey","gesture 7"
"3339",1514826604039,"x",-27.4609,"Episkey","gesture 7"
"3340",1514826604056,"x",-31.741,"Episkey","gesture 7"
"3341",1514826604072,"x",-31.9151,"Episkey","gesture 7"
"3342",1514826604089,"x",-30.5533,"Episkey","gesture 7"
"3343",1514826604105,"x",-24.4813,"Episkey","gesture 7"
"3344",1514826604122,"x",-17.0349,"Episkey","gesture 7"
"3345",1514826604139,"x",-13.4742,"Episkey","gesture 7"
"3346",1514826604155,"x",-7.6542,"Episkey","gesture 7"
"3347",1514826604172,"x",-4.0582,"Episkey","gesture 7"
"3348",1514826604189,"x",-2.5029,"Episkey","gesture 7"
"3349",1514826604205,"x",1.1339,"Episkey","gesture 7"
"3350",1514826604222,"x",4.1405,"Episkey","gesture 7"
"3351",1514826604239,"x",4.8156,"Episkey","gesture 7"
"3352",1514826604255,"x",5.7014,"Episkey","gesture 7"
"3353",1514826604272,"x",6.0864,"Episkey","gesture 7"
"3354",1514826604289,"x",5.2176,"Episkey","gesture 7"
"3355",1514826604305,"x",6.6561,"Episkey","gesture 7"
"3356",1514826604322,"x",13.804,"Episkey","gesture 7"
"3357",1514826604339,"x",18.2106,"Episkey","gesture 7"
"3358",1514826604355,"x",19.9256,"Episkey","gesture 7"
"3359",1514826604372,"x",7.5508,"Episkey","gesture 7"
"3360",1514826604389,"x",-1.9938,"Episkey","gesture 7"
"3361",1514826604405,"x",-11.6141,"Episkey","gesture 7"
"3362",1514826604422,"x",-17.4793,"Episkey","gesture 7"
"3363",1514826604439,"x",-20.3401,"Episkey","gesture 7"
"3364",1514826604458,"x",-20.534,"Episkey","gesture 7"
"3365",1514826604472,"x",-17.1007,"Episkey","gesture 7"
"3366",1514826604489,"x",-15.6619,"Episkey","gesture 7"
"3367",1514826604505,"x",-12.3457,"Episkey","gesture 7"
"3368",1514826604522,"x",-9.3019,"Episkey","gesture 7"
"3369",1514826604539,"x",-7.6283,"Episkey","gesture 7"
"3370",1514826604555,"x",-4.8432,"Episkey","gesture 7"
"3371",1514826604572,"x",-3.2249,"Episkey","gesture 7"
"3372",1514826604589,"x",-2.9814,"Episkey","gesture 7"
"3373",1514826604605,"x",-3.0271,"Episkey","gesture 7"
"3374",1514826604622,"x",-2.7954,"Episkey","gesture 7"
"3375",1514826604638,"x",-2.0771,"Episkey","gesture 7"
"3376",1514826604655,"x",-3.4972,"Episkey","gesture 7"
"3377",1514826604672,"x",-3.437,"Episkey","gesture 7"
"3378",1514826604689,"x",-1.4302,"Episkey","gesture 7"
"3379",1514826604705,"x",2.2494,"Episkey","gesture 7"
"3380",1514826604722,"x",3.1491,"Episkey","gesture 7"
"3381",1514826604739,"x",2.4257,"Episkey","gesture 7"
"3382",1514826604755,"x",0.4784,"Episkey","gesture 7"
"3383",1514826604772,"x",-0.4389,"Episkey","gesture 7"
"3384",1514826604789,"x",-2.3275,"Episkey","gesture 7"
"3385",1514826604805,"x",-4.8606,"Episkey","gesture 7"
"3386",1514826604822,"x",0.1456,"Episkey","gesture 7"
"3387",1514826604839,"x",2.5276,"Episkey","gesture 7"
"3388",1514826604855,"x",1.8892,"Episkey","gesture 7"
"3389",1514826604872,"x",-0.5607,"Episkey","gesture 7"
"3390",1514826604888,"x",-1.0728,"Episkey","gesture 7"
"3391",1514826604905,"x",-1.2512,"Episkey","gesture 7"
"3392",1514826604923,"x",-0.6292,"Episkey","gesture 7"
"3393",1514826604939,"x",-0.1145,"Episkey","gesture 7"
"3394",1514826604958,"x",-0.123,"Episkey","gesture 7"
"3395",1514826604973,"x",-0.2437,"Episkey","gesture 7"
"3396",1514826604989,"x",-0.3184,"Episkey","gesture 7"
"3397",1514826605005,"x",-1.5555,"Episkey","gesture 7"
"3398",1514826605022,"x",-1.4538,"Episkey","gesture 7"
"3399",1514826605039,"x",-1.0198,"Episkey","gesture 7"
"3400",1514826605055,"x",0.0858,"Episkey","gesture 7"
"3401",1514826605072,"x",-0.3334,"Episkey","gesture 7"
"3402",1514826605090,"x",-0.8423,"Episkey","gesture 7"
"3403",1514826605105,"x",-0.7038,"Episkey","gesture 7"
"3404",1514826605122,"x",-0.0432,"Episkey","gesture 7"
"3405",1514826605139,"x",0.145,"Episkey","gesture 7"
"3406",1514826605155,"x",0.4653,"Episkey","gesture 7"
"3407",1514826605172,"x",0.3032,"Episkey","gesture 7"
"3408",1514826605189,"x",0.1581,"Episkey","gesture 7"
"3409",1514826605205,"x",0.6968,"Episkey","gesture 7"
"3410",1514826605222,"x",0.7404,"Episkey","gesture 7"
"3411",1514826605239,"x",0.6527,"Episkey","gesture 7"
"3412",1514826605255,"x",-0.0606,"Episkey","gesture 7"
"3413",1514826605272,"x",-0.2363,"Episkey","gesture 7"
"3414",1514826605312,"x",1.3547,"Episkey","gesture 7"
"3415",1514826605322,"x",0.7123,"Episkey","gesture 7"
"3416",1514826605339,"x",0.8596,"Episkey","gesture 7"
"3417",1514826605355,"x",0.9831,"Episkey","gesture 7"
"3418",1514826605374,"x",0.2902,"Episkey","gesture 7"
"3419",1514826605389,"x",0.1732,"Episkey","gesture 7"
"3420",1514826605405,"x",-0.4126,"Episkey","gesture 7"
"3421",1514826605422,"x",-0.1262,"Episkey","gesture 7"
"3422",1514826605439,"x",-0.043,"Episkey","gesture 7"
"3423",1514826605455,"x",-0.2285,"Episkey","gesture 7"
"3424",1514826605472,"x",-0.4529,"Episkey","gesture 7"
"3425",1514826605489,"x",-0.3891,"Episkey","gesture 7"
"3426",1514826605505,"x",-0.7911,"Episkey","gesture 7"
"3427",1514826605522,"x",-0.727,"Episkey","gesture 7"
"3428",1514826605539,"x",0.0654,"Episkey","gesture 7"
"3429",1514826605555,"x",0.2818,"Episkey","gesture 7"
"3430",1514826605572,"x",0.3351,"Episkey","gesture 7"
"3431",1514826605589,"x",0.5253,"Episkey","gesture 7"
"3432",1514826605605,"x",0.6953,"Episkey","gesture 7"
"3433",1514826605622,"x",0.6092,"Episkey","gesture 7"
"3434",1514826605639,"x",0.04,"Episkey","gesture 7"
"3435",1514826605655,"x",0.2814,"Episkey","gesture 7"
"3436",1514826605671,"x",0.4778,"Episkey","gesture 7"
"3437",1514826605688,"x",-0.0183,"Episkey","gesture 7"
"3438",1514826605705,"x",-0.1729,"Episkey","gesture 7"
"3439",1514826605730,"x",0.1581,"Episkey","gesture 7"
"3440",1514826602874,"y",-0.002,"Episkey","gesture 7"
"3441",1514826602874,"y",-0.0025,"Episkey","gesture 7"
"3442",1514826602888,"y",-0.0025,"Episkey","gesture 7"
"3443",1514826602905,"y",-0.0025,"Episkey","gesture 7"
"3444",1514826602922,"y",-0.0025,"Episkey","gesture 7"
"3445",1514826602939,"y",-0.0025,"Episkey","gesture 7"
"3446",1514826602956,"y",-0.0025,"Episkey","gesture 7"
"3447",1514826603022,"y",0.2573,"Episkey","gesture 7"
"3448",1514826603039,"y",0.1762,"Episkey","gesture 7"
"3449",1514826603055,"y",-0.1222,"Episkey","gesture 7"
"3450",1514826603072,"y",-0.6098,"Episkey","gesture 7"
"3451",1514826603089,"y",-1.3258,"Episkey","gesture 7"
"3452",1514826603105,"y",-0.7531,"Episkey","gesture 7"
"3453",1514826603122,"y",0.2903,"Episkey","gesture 7"
"3454",1514826603139,"y",0.1,"Episkey","gesture 7"
"3455",1514826603155,"y",-0.9023,"Episkey","gesture 7"
"3456",1514826603172,"y",-2.5131,"Episkey","gesture 7"
"3457",1514826603189,"y",-2.4011,"Episkey","gesture 7"
"3458",1514826603205,"y",-0.325,"Episkey","gesture 7"
"3459",1514826603222,"y",-3.6748,"Episkey","gesture 7"
"3460",1514826603239,"y",-2.3506,"Episkey","gesture 7"
"3461",1514826603255,"y",-1.8784,"Episkey","gesture 7"
"3462",1514826603272,"y",-1.8621,"Episkey","gesture 7"
"3463",1514826603289,"y",-1.8006,"Episkey","gesture 7"
"3464",1514826603305,"y",0.423,"Episkey","gesture 7"
"3465",1514826603322,"y",1.6622,"Episkey","gesture 7"
"3466",1514826603339,"y",3.1531,"Episkey","gesture 7"
"3467",1514826603355,"y",5.8128,"Episkey","gesture 7"
"3468",1514826603372,"y",8.2976,"Episkey","gesture 7"
"3469",1514826603389,"y",9.813,"Episkey","gesture 7"
"3470",1514826603405,"y",12.0044,"Episkey","gesture 7"
"3471",1514826603423,"y",14.632,"Episkey","gesture 7"
"3472",1514826603439,"y",16.0043,"Episkey","gesture 7"
"3473",1514826603457,"y",18.4696,"Episkey","gesture 7"
"3474",1514826603472,"y",21.0763,"Episkey","gesture 7"
"3475",1514826603489,"y",21.8327,"Episkey","gesture 7"
"3476",1514826603505,"y",26.3426,"Episkey","gesture 7"
"3477",1514826603524,"y",31.4726,"Episkey","gesture 7"
